Date,Client2Oar,Oar2Client,Client2OarDrops,Oar2ClientDrops,Subscription,Burst
Sun Jul 16 00:35:00 2023,233731816,649503208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 00:40:00 2023,126205744,609595064,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 00:45:00 2023,99108008,614307200,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 00:50:00 2023,100282096,658940752,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 00:55:00 2023,83600464,642813248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:00:00 2023,94980416,686027344,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:05:00 2023,89578456,687117176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:10:00 2023,103524840,695276120,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:15:00 2023,102836232,705417784,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:20:00 2023,103861792,632674952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:25:00 2023,121891936,628102960,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:30:00 2023,112867952,522796976,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:35:00 2023,102300536,472687456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:40:00 2023,137957104,429274104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:45:00 2023,128542864,460202048,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:50:00 2023,117532248,478173480,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:55:00 2023,104919168,425590008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:00:00 2023,126558624,427848840,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:05:00 2023,118500648,450192000,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:10:00 2023,99628248,425915560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:15:00 2023,98377376,432308408,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:20:00 2023,88355216,395374120,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:25:00 2023,89604088,418014760,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:30:00 2023,79539640,441504520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:35:00 2023,78659928,388193000,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:40:00 2023,78795008,328435576,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:45:00 2023,77067776,333351648,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:50:00 2023,80068936,318424424,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:55:00 2023,78957600,289326584,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:00:00 2023,76789192,279993992,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:05:00 2023,74418376,299462008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:10:00 2023,88583056,286622696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:15:00 2023,75919512,269025768,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:20:00 2023,71445648,264960168,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:25:00 2023,78385408,282186256,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:30:00 2023,73446472,258373864,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:35:00 2023,68198840,264926592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:40:00 2023,63138384,260243248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:45:00 2023,73722960,270851976,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:50:00 2023,71520632,267919520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:55:00 2023,51074704,281220304,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:00:00 2023,55833984,240056344,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:05:00 2023,61592728,732017240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:10:00 2023,71699704,748338984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:15:00 2023,145948000,462922448,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:20:00 2023,113785736,242595360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:25:00 2023,106973760,254057768,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:30:00 2023,97660304,239254280,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:35:00 2023,104014128,289645816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:40:00 2023,100698232,233058736,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:45:00 2023,104416688,249132264,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:50:00 2023,96767912,219401240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:55:00 2023,128509072,263547224,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:00:00 2023,122497496,231163416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:05:00 2023,188391696,337894328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:10:00 2023,213869408,232817384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:15:00 2023,94031088,238818864,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:20:00 2023,67899552,254998248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:25:00 2023,60252152,255632360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:30:00 2023,65872256,323631376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:35:00 2023,56318760,222437760,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:40:00 2023,74886088,240043160,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:45:00 2023,60674896,301720920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:50:00 2023,61613168,212824560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:55:00 2023,54652824,201313136,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:00:00 2023,59494328,194723296,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:05:00 2023,86739720,309880664,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:10:00 2023,88950992,260520376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:15:00 2023,86911120,296923800,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:20:00 2023,86362752,244562552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:25:00 2023,82472376,249659400,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:30:00 2023,89239344,227550984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:35:00 2023,82794840,272901440,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:40:00 2023,72688736,312240248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:45:00 2023,60543248,235076688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:50:00 2023,51971712,254390808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:55:00 2023,52617672,266917552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:00:00 2023,47968776,265971048,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:05:00 2023,186400552,522736560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:10:00 2023,167752824,277816392,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:15:00 2023,52276680,270560720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:20:00 2023,58121600,260965408,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:25:00 2023,48812320,274223552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:30:00 2023,61066992,225601832,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:35:00 2023,67025168,335151840,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:40:00 2023,84246512,316704384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:45:00 2023,72168480,284653320,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:50:00 2023,77813416,249617128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:55:00 2023,75694352,269774728,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:00:00 2023,74350944,250383544,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:05:00 2023,72323072,986058680,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:10:00 2023,63404904,471825424,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:15:00 2023,62018352,1004137160,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:20:00 2023,75212016,453495712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:25:00 2023,65640512,450362888,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:30:00 2023,69696200,506211744,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:35:00 2023,98761864,537556392,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:40:00 2023,66404440,523972072,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:45:00 2023,73390112,548976688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:50:00 2023,73231936,525746136,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:55:00 2023,65193768,466934560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:00:00 2023,77136320,434983224,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:05:00 2023,187193184,398418296,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:10:00 2023,210282776,350723528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:15:00 2023,66661392,275522488,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:20:00 2023,54446224,294462144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:25:00 2023,50180280,249216672,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:30:00 2023,69819696,270711664,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:35:00 2023,87614992,245257112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:40:00 2023,61507440,276901552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:45:00 2023,62810376,277468456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:50:00 2023,62712456,306463176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:55:00 2023,67133000,342784344,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:00:00 2023,121706152,355903464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:05:00 2023,83849088,320047112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:10:00 2023,73756448,351062520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:15:00 2023,74238576,338540208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:20:00 2023,83783256,379708160,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:25:00 2023,67156320,359915848,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:30:00 2023,76655872,431523200,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:35:00 2023,84005944,353694304,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:40:00 2023,73072200,354948712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:45:00 2023,70797616,398936096,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:50:00 2023,78744536,420292608,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:55:00 2023,84190424,425207440,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:00:00 2023,86055408,428813536,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:05:00 2023,221124432,452023168,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:10:00 2023,203311496,459106344,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:15:00 2023,112123232,468880208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:20:00 2023,78024336,451371248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:25:00 2023,118034024,435532064,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:30:00 2023,88223616,466277264,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:35:00 2023,127482832,445731840,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:40:00 2023,82303824,468135496,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:45:00 2023,76573112,417204816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:50:00 2023,85137784,446535568,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:55:00 2023,83918536,469113024,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:00:00 2023,79508032,437324656,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:05:00 2023,76162656,403704960,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:10:00 2023,70440360,407626312,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:15:00 2023,77087608,388752176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:20:00 2023,74011568,455761984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:25:00 2023,81682888,391341464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:30:00 2023,82166440,358670520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:35:00 2023,84988016,394780960,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:40:00 2023,95485040,407990704,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:45:00 2023,85054760,409540984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:50:00 2023,79816576,400106744,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:55:00 2023,84522784,388979808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:00:00 2023,95073328,411598016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:05:00 2023,228585048,423601672,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:10:00 2023,192856280,413814800,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:15:00 2023,87924296,414908008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:20:00 2023,106824064,465829744,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:25:00 2023,89241360,435103168,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:30:00 2023,98079016,438579056,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:35:00 2023,111449296,416258464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:40:00 2023,104767336,448145296,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:45:00 2023,107348312,479986920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:50:00 2023,111360304,483001040,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:55:00 2023,106931456,505309928,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:00:00 2023,98754120,476327824,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:05:00 2023,125450248,473090912,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:10:00 2023,96049640,480202816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:15:00 2023,93037104,483566528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:20:00 2023,93432480,467316552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:25:00 2023,83514160,415617944,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:30:00 2023,86835952,488569040,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:35:00 2023,93195112,521654832,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:40:00 2023,75551792,491017336,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:45:00 2023,86766576,414427064,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:50:00 2023,105934392,401742128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:55:00 2023,107929560,434598312,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:00:00 2023,99320776,434949184,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:05:00 2023,217393400,561482488,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:10:00 2023,210453048,546435624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:15:00 2023,75380112,497901288,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:20:00 2023,83842768,493082008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:25:00 2023,77779592,507277200,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:30:00 2023,84835016,509964208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:35:00 2023,111739872,481098984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:40:00 2023,82008984,512745928,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:45:00 2023,111513128,480431592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:50:00 2023,101721792,522566128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:55:00 2023,72070240,515982776,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:00:00 2023,100676624,488207120,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:05:00 2023,102495368,504543616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:10:00 2023,77951824,528036856,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:15:00 2023,72521392,529727976,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:20:00 2023,89633776,602728776,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:25:00 2023,89128008,684128000,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:30:00 2023,100122968,704172592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:35:00 2023,103230576,639023080,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:40:00 2023,119017928,670238528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:45:00 2023,114858128,706127456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:50:00 2023,111545656,719987336,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:55:00 2023,135707072,708866112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:00:00 2023,121861008,691690600,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:05:00 2023,314428704,716932808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:10:00 2023,265931264,730262008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:15:00 2023,110382304,597708368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:20:00 2023,100041368,561048120,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:25:00 2023,85181208,527280368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:30:00 2023,121847632,535377496,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:35:00 2023,95388088,564404880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:40:00 2023,97901968,600188520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:45:00 2023,104753152,548067200,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:50:00 2023,104667672,560123680,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:55:00 2023,254649352,579445616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:00:00 2023,201731856,540456200,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:05:00 2023,197158248,546502664,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:10:00 2023,182762320,681594528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:15:00 2023,203021736,608927752,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:20:00 2023,81608624,578565328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:25:00 2023,99470840,602626464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:30:00 2023,88328536,543248648,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:35:00 2023,147914968,532980248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:40:00 2023,86248296,527803280,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:45:00 2023,78975208,511923952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:50:00 2023,77012736,476316056,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:55:00 2023,88241936,503418712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:00:00 2023,133020024,505148936,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:05:00 2023,203821864,540542248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:10:00 2023,219870304,546670544,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:15:00 2023,203674864,510173912,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:20:00 2023,214041296,597281456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:25:00 2023,210678784,573993144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:30:00 2023,211485632,511434600,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:35:00 2023,233477056,527830240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:40:00 2023,234694200,496135936,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:45:00 2023,226956192,449254712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:50:00 2023,141238192,546388040,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:55:00 2023,88465776,529953776,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:00:00 2023,92187608,483356944,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:05:00 2023,94553480,646573080,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:10:00 2023,103156864,598014136,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:15:00 2023,84619624,485511432,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:20:00 2023,105458040,522903032,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:25:00 2023,87865072,560643416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:30:00 2023,80325120,588519312,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:35:00 2023,83478248,571645416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:40:00 2023,77796096,552708944,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:45:00 2023,85044632,523462440,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:50:00 2023,81149576,546592512,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:55:00 2023,112469320,549215560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:00:00 2023,99163192,578598928,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:05:00 2023,111483760,535722528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:10:00 2023,91702752,544246008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:15:00 2023,114250824,547190352,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:20:00 2023,116485408,551874840,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:25:00 2023,150497816,596339872,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:30:00 2023,110390528,556985240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:35:00 2023,112810416,752008664,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:40:00 2023,104192144,704495424,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:45:00 2023,106215416,596966624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:50:00 2023,105403904,627991704,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:55:00 2023,100103072,627678208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:00:00 2023,113091920,680308824,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:05:00 2023,125154952,628732880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:10:00 2023,117244040,689798952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:15:00 2023,141011480,662370584,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:20:00 2023,138780704,620431704,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:25:00 2023,138441784,683363152,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:30:00 2023,133249840,706635032,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:35:00 2023,161875816,651920056,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:40:00 2023,180280568,652566840,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:45:00 2023,136335616,641672232,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:50:00 2023,125500432,638380344,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:55:00 2023,132849312,655381336,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:00:00 2023,127163456,640006440,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:05:00 2023,137712208,706211520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:10:00 2023,121847144,750260616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:15:00 2023,114791280,689978376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:20:00 2023,120451968,774687104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:25:00 2023,131408520,732363696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:30:00 2023,137076208,691142376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:35:00 2023,130816480,767524240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:40:00 2023,116172864,715123432,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:45:00 2023,114150336,606155744,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:50:00 2023,124054144,572697992,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:55:00 2023,88507552,591909760,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:00:00 2023,103187664,650016336,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:05:00 2023,114246576,589923208,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:10:00 2023,119362712,612032872,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:15:00 2023,116122456,614264888,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:20:00 2023,189064184,690886024,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:25:00 2023,439307776,676410800,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:30:00 2023,294621536,665577696,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:35:00 2023,171979288,615116496,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:40:00 2023,211084872,596769056,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:45:00 2023,91651224,551397072,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:50:00 2023,84814512,579932928,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:55:00 2023,85259688,621109544,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:00:00 2023,77425600,526009584,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:05:00 2023,77175864,503684688,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:10:00 2023,76861304,491899344,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:15:00 2023,65392056,467406456,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:20:00 2023,71831216,464691480,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:25:00 2023,75960632,542044024,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:30:00 2023,74063800,484083288,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:35:00 2023,72872240,474348104,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:40:00 2023,76862808,466832896,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:45:00 2023,89883800,451517856,20100000000,20100000000,20000000000,20100000000
